,Item Code,Field,Field Value,MRP_element,overdue,total,Y22W52,Y23W01,Y23W02,Y23W03,Y23W04,Y23W05
841,RIM-427,Description,Rim - 275 Enduro/Trail,Scheduled Rcpt,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0
842,RIM-427,Current stock,64.0,planned_receipt,558.0,1305.0,0.0,434.0,224.0,111.0,536.0,0.0
843,RIM-427,Lead Time,7,planned_release,992.0,981.0,0.0,224.0,111.0,536.0,44.0,66.0
844,RIM-427,Safety Stock,0,Balance,-558.0,-1885.0,-558.0,-1014.0,-1238.0,-1349.0,-1885.0,-1885.0
845,RIM-427,Order Policy,FOQ,Balance (+SR),-558.0,-1863.0,-558.0,-992.0,-1216.0,-1327.0,-1863.0,-1863.0
846,RIM-427,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,RIM-427,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-540.0,-1845.0,-540.0,-974.0,-1198.0,-1309.0,-1845.0,-1845.0
848,ASL-110,Item Code,ASL-110,Gross Req,644.0,1711.0,91.0,268.0,420.0,439.0,327.0,166.0
849,ASL-110,Description,Alloy Suspension Link - XC,Scheduled Rcpt,0.0,135.0,0.0,0.0,0.0,135.0,0.0,0.0
850,ASL-110,Current stock,27.0,planned_receipt,617.0,1576.0,91.0,268.0,420.0,385.0,246.0,166.0
851,ASL-110,Lead Time,3,planned_release,864.0,1616.0,40.0,229.0,498.0,284.0,405.0,160.0
852,ASL-110,Safety Stock,0,Balance,-617.0,-2328.0,-708.0,-976.0,-1396.0,-1835.0,-2162.0,-2328.0
853,ASL-110,Order Policy,FOQ,Balance (+SR),-617.0,-2193.0,-708.0,-976.0,-1396.0,-1700.0,-2027.0,-2193.0
854,ASL-110,Rounding Value / MOQ,[1/ 10],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0
855,ASL-110,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-527.0,-2103.0,-618.0,-886.0,-1306.0,-1610.0,-1937.0,-2103.0
856,CPK-240,Item Code,CPK-240,Gross Req,577.0,1415.0,0.0,358.0,200.0,465.0,244.0,148.0
857,CPK-240,Description,Cut Pieces Kit- 245g UD Carbon Fibre Cloth - Trail Frame,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,CPK-240,Current stock,30.0,planned_receipt,548.0,1416.0,0.0,360.0,200.0,464.0,244.0,148.0
859,CPK-240,Lead Time,3,planned_release,708.0,1308.0,48.0,152.0,352.0,416.0,288.0,52.0
860,CPK-240,Safety Stock,0,Balance,-547.0,-1962.0,-547.0,-905.0,-1105.0,-1570.0,-1814.0,-1962.0
861,CPK-240,Order Policy,FOQ,Balance (+SR),-547.0,-1962.0,-547.0,-905.0,-1105.0,-1570.0,-1814.0,-1962.0
862,CPK-240,Rounding Value / MOQ,[4/ 13],Balance(+SR+PR),1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0
863,CPK-240,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-495.0,-1910.0,-495.0,-853.0,-1053.0,-1518.0,-1762.0,-1910.0
864,RIM-127,Item Code,RIM-127,Gross Req,936.0,2000.0,94.0,406.0,232.0,528.0,740.0,0.0
865,RIM-127,Description,Rim - 275 XC,Scheduled Rcpt,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0
866,RIM-127,Current stock,100.0,planned_receipt,836.0,1978.0,94.0,384.0,232.0,528.0,740.0,0.0
867,RIM-127,Lead Time,7,planned_release,1314.0,1940.0,0.0,232.0,528.0,740.0,440.0,0.0
868,RIM-127,Safety Stock,0,Balance,-836.0,-2836.0,-930.0,-1336.0,-1568.0,-2096.0,-2836.0,-2836.0
869,RIM-127,Order Policy,FOQ,Balance (+SR),-836.0,-2814.0,-930.0,-1314.0,-1546.0,-2074.0,-2814.0,-2814.0
870,RIM-127,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,RIM-127,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-788.0,-2766.0,-882.0,-1266.0,-1498.0,-2026.0,-2766.0,-2766.0
872,CPK-210,Item Code,CPK-210,Gross Req,644.0,1524.0,91.0,245.0,383.0,376.0,327.0,102.0
873,CPK-210,Description,Cut Pieces Kit- 245g UD Carbon Fibre Cloth - XC Frame,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,CPK-210,Current stock,27.0,planned_receipt,620.0,1524.0,88.0,248.0,380.0,376.0,328.0,104.0
875,CPK-210,Lead Time,3,planned_release,864.0,1564.0,40.0,208.0,396.0,420.0,340.0,160.0
876,CPK-210,Safety Stock,0,Balance,-617.0,-2141.0,-708.0,-953.0,-1336.0,-1712.0,-2039.0,-2141.0
877,CPK-210,Order Policy,FOQ,Balance (+SR),-617.0,-2141.0,-708.0,-953.0,-1336.0,-1712.0,-2039.0,-2141.0
878,CPK-210,Rounding Value / MOQ,[4/ 11],Balance(+SR+PR),3.0,3.0,0.0,3.0,0.0,0.0,1.0,3.0
879,CPK-210,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-525.0,-2049.0,-616.0,-861.0,-1244.0,-1620.0,-1947.0,-2049.0
880,ASL-140,Item Code,ASL-140,Gross Req,577.0,1512.0,0.0,358.0,200.0,527.0,279.0,148.0
881,ASL-140,Description,Alloy Suspension Link Kit - Trail,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,ASL-140,Current stock,30.0,planned_receipt,547.0,1512.0,0.0,358.0,200.0,527.0,279.0,148.0
883,ASL-140,Lead Time,3,planned_release,706.0,1405.0,49.0,150.0,353.0,514.0,287.0,52.0
884,ASL-140,Safety Stock,0,Balance,-547.0,-2059.0,-547.0,-905.0,-1105.0,-1632.0,-1911.0,-2059.0
885,ASL-140,Order Policy,FOQ,Balance (+SR),-547.0,-2059.0,-547.0,-905.0,-1105.0,-1632.0,-1911.0,-2059.0
886,ASL-140,Rounding Value / MOQ,[1/ 10],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,ASL-140,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-496.0,-2008.0,-496.0,-854.0,-1054.0,-1581.0,-1860.0,-2008.0
888,PBK-110,Item Code,PBK-110,Gross Req,238.0,243.0,0.0,0.0,98.0,0.0,145.0,0.0
889,PBK-110,Description,Pivot Bolt Kit - XC,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,PBK-110,Current stock,18.0,planned_receipt,220.0,250.0,0.0,0.0,100.0,0.0,150.0,0.0
891,PBK-110,Lead Time,30,planned_release,470.0,600.0,0.0,180.0,110.0,120.0,190.0,0.0
892,PBK-110,Safety Stock,0,Balance,-220.0,-463.0,-220.0,-220.0,-318.0,-318.0,-463.0,-463.0
893,PBK-110,Order Policy,FOQ,Balance (+SR),-220.0,-463.0,-220.0,-220.0,-318.0,-318.0,-463.0,-463.0
894,PBK-110,Rounding Value / MOQ,[10/ 14],Balance(+SR+PR),0.0,7.0,0.0,0.0,2.0,2.0,7.0,7.0
895,PBK-110,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-50.0,-293.0,-50.0,-50.0,-148.0,-148.0,-293.0,-293.0
896,TBV-100,Item Code,TBV-100,Gross Req,1348.0,2789.0,69.0,888.0,476.0,520.0,786.0,50.0
897,TBV-100,Description,Tubeless valves - Presta,Scheduled Rcpt,0.0,108.0,0.0,0.0,0.0,0.0,108.0,0.0
898,TBV-100,Current stock,489.0,planned_receipt,864.0,2676.0,72.0,888.0,468.0,528.0,672.0,48.0
899,TBV-100,Lead Time,30,planned_release,3492.0,2976.0,48.0,600.0,516.0,408.0,1080.0,324.0
900,TBV-100,Safety Stock,0,Balance,-859.0,-3648.0,-928.0,-1816.0,-2292.0,-2812.0,-3598.0,-3648.0
901,TBV-100,Order Policy,FOQ,Balance (+SR),-859.0,-3540.0,-928.0,-1816.0,-2292.0,-2812.0,-3490.0,-3540.0
902,TBV-100,Rounding Value / MOQ,[12/ 48],Balance(+SR+PR),5.0,0.0,8.0,8.0,0.0,8.0,2.0,0.0
903,TBV-100,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-715.0,-3396.0,-784.0,-1672.0,-2148.0,-2668.0,-3346.0,-3396.0
904,MIB-115,Item Code,MIB-115,Gross Req,1466.0,1734.0,116.0,421.0,459.0,320.0,313.0,105.0
905,MIB-115,Description,Mould Inflation Bag HB Straight,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,MIB-115,Current stock,706.0,planned_receipt,760.0,1740.0,120.0,420.0,460.0,320.0,310.0,110.0
907,MIB-115,Lead Time,60,planned_release,4010.0,1610.0,140.0,590.0,230.0,350.0,200.0,100.0
908,MIB-115,Safety Stock,0,Balance,-760.0,-2494.0,-876.0,-1297.0,-1756.0,-2076.0,-2389.0,-2494.0
909,MIB-115,Order Policy,FOQ,Balance (+SR),-760.0,-2494.0,-876.0,-1297.0,-1756.0,-2076.0,-2389.0,-2494.0
910,MIB-115,Rounding Value / MOQ,[10/ 20],Balance(+SR+PR),0.0,6.0,4.0,3.0,4.0,4.0,1.0,6.0
911,MIB-115,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-560.0,-2294.0,-676.0,-1097.0,-1556.0,-1876.0,-2189.0,-2294.0
912,HSX-040,Item Code,HSX-040,Gross Req,313.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0
913,HSX-040,Description,Cane Creek 40-Series Headset,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,HSX-040,Current stock,41.0,planned_receipt,272.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0
915,HSX-040,Lead Time,30,planned_release,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,HSX-040,Safety Stock,0,Balance,-272.0,-372.0,-322.0,-322.0,-372.0,-372.0,-372.0,-372.0
917,HSX-040,Order Policy,FOQ,Balance (+SR),-272.0,-372.0,-322.0,-322.0,-372.0,-372.0,-372.0,-372.0
918,HSX-040,Rounding Value / MOQ,[1/ 20],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,HSX-040,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-50.0,-150.0,-100.0,-100.0,-150.0,-150.0,-150.0,-150.0
920,SPK-105,Item Code,SPK-105,Gross Req,650.0,1540.0,22.0,536.0,308.0,208.0,416.0,50.0
921,SPK-105,Description,Sapim straight-pull spokes,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,SPK-105,Current stock,283.0,planned_receipt,390.0,1530.0,0.0,540.0,330.0,210.0,390.0,60.0
923,SPK-105,Lead Time,30,planned_release,1860.0,1530.0,60.0,330.0,240.0,150.0,570.0,180.0
924,SPK-105,Safety Stock,0,Balance,-367.0,-1907.0,-389.0,-925.0,-1233.0,-1441.0,-1857.0,-1907.0
925,SPK-105,Order Policy,FOQ,Balance (+SR),-367.0,-1907.0,-389.0,-925.0,-1233.0,-1441.0,-1857.0,-1907.0
926,SPK-105,Rounding Value / MOQ,[30/ 30],Balance(+SR+PR),23.0,13.0,1.0,5.0,27.0,29.0,3.0,13.0
927,SPK-105,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-277.0,-1817.0,-299.0,-835.0,-1143.0,-1351.0,-1767.0,-1817.0
928,CPK-470,Item Code,CPK-470,Gross Req,429.0,352.0,0.0,37.0,58.0,213.0,0.0,44.0
929,CPK-470,Description,Cut Pieces Kit- 416g UD Carbon Fibre Cloth - Enduro Frame,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,CPK-470,Current stock,75.0,planned_receipt,356.0,352.0,0.0,36.0,72.0,200.0,0.0,44.0
931,CPK-470,Lead Time,3,planned_release,356.0,352.0,0.0,108.0,84.0,116.0,44.0,0.0
932,CPK-470,Safety Stock,0,Balance,-354.0,-706.0,-354.0,-391.0,-449.0,-662.0,-662.0,-706.0
933,CPK-470,Order Policy,FOQ,Balance (+SR),-354.0,-706.0,-354.0,-391.0,-449.0,-662.0,-662.0,-706.0
934,CPK-470,Rounding Value / MOQ,[4/ 20],Balance(+SR+PR),2.0,2.0,2.0,1.0,15.0,2.0,2.0,2.0
935,CPK-470,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-310.0,-662.0,-310.0,-347.0,-405.0,-618.0,-618.0,-662.0
936,ASL-170,Item Code,ASL-170,Gross Req,429.0,489.0,0.0,37.0,98.0,213.0,97.0,44.0
937,ASL-170,Description,Alloy Suspension Link Kit - Enduro,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,ASL-170,Current stock,75.0,planned_receipt,354.0,489.0,0.0,37.0,100.0,211.0,97.0,44.0
939,ASL-170,Lead Time,3,planned_release,354.0,489.0,0.0,137.0,95.0,168.0,89.0,0.0
940,ASL-170,Safety Stock,0,Balance,-354.0,-843.0,-354.0,-391.0,-489.0,-702.0,-799.0,-843.0
941,ASL-170,Order Policy,FOQ,Balance (+SR),-354.0,-843.0,-354.0,-391.0,-489.0,-702.0,-799.0,-843.0
942,ASL-170,Rounding Value / MOQ,[1/ 10],Balance(+SR+PR),0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
943,ASL-170,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-311.0,-800.0,-311.0,-348.0,-446.0,-659.0,-756.0,-800.0
944,RIM-333,Item Code,RIM-333,Gross Req,350.0,707.0,16.0,232.0,123.0,135.0,186.0,15.0
945,RIM-333,Description,Rim Tape,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,RIM-333,Current stock,135.0,planned_receipt,216.0,708.0,24.0,228.0,120.0,144.0,180.0,12.0
947,RIM-333,Lead Time,30,planned_release,912.0,780.0,12.0,168.0,132.0,108.0,276.0,84.0
948,RIM-333,Safety Stock,0,Balance,-215.0,-922.0,-231.0,-463.0,-586.0,-721.0,-907.0,-922.0
949,RIM-333,Order Policy,FOQ,Balance (+SR),-215.0,-922.0,-231.0,-463.0,-586.0,-721.0,-907.0,-922.0
950,RIM-333,Rounding Value / MOQ,[12/ 12],Balance(+SR+PR),1.0,2.0,9.0,5.0,2.0,11.0,5.0,2.0
951,RIM-333,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-191.0,-898.0,-207.0,-439.0,-562.0,-697.0,-883.0,-898.0
952,RHB-932,Item Code,RHB-932,Gross Req,650.0,1540.0,22.0,536.0,308.0,208.0,416.0,50.0
953,RHB-932,Description,Rear Hub Superboost 32h 12 speed hub MS,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,RHB-932,Current stock,283.0,planned_receipt,370.0,1540.0,30.0,525.0,310.0,210.0,415.0,50.0
955,RHB-932,Lead Time,30,planned_release,1860.0,1515.0,50.0,330.0,250.0,150.0,550.0,185.0
956,RHB-932,Safety Stock,0,Balance,-367.0,-1907.0,-389.0,-925.0,-1233.0,-1441.0,-1857.0,-1907.0
957,RHB-932,Order Policy,FOQ,Balance (+SR),-367.0,-1907.0,-389.0,-925.0,-1233.0,-1441.0,-1857.0,-1907.0
958,RHB-932,Rounding Value / MOQ,[5/ 30],Balance(+SR+PR),3.0,3.0,11.0,0.0,2.0,4.0,3.0,3.0
959,RHB-932,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-292.0,-1832.0,-314.0,-850.0,-1158.0,-1366.0,-1782.0,-1832.0
960,CPK-107,Item Code,CPK-107,Gross Req,87.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0
961,CPK-107,Description,Cut Pieces Kit- 150g UD Carbon Fibre Cloth - Gravel Frame Large,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,CPK-107,Current stock,5.0,planned_receipt,84.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0
963,CPK-107,Lead Time,3,planned_release,84.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0
964,CPK-107,Safety Stock,0,Balance,-82.0,-132.0,-82.0,-82.0,-132.0,-132.0,-132.0,-132.0
965,CPK-107,Order Policy,FOQ,Balance (+SR),-82.0,-132.0,-82.0,-82.0,-132.0,-132.0,-132.0,-132.0
966,CPK-107,Rounding Value / MOQ,[4/ 2],Balance(+SR+PR),2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
967,CPK-107,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),2.0,-48.0,2.0,2.0,-48.0,-48.0,-48.0,-48.0
968,CPK-145,Item Code,CPK-145,Gross Req,252.0,459.0,0.0,209.0,46.0,162.0,0.0,42.0
969,CPK-145,Description,Cut Pieces Kit- 150g UD Carbon Fibre Cloth - Trail Frame Medium,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,CPK-145,Current stock,14.0,planned_receipt,240.0,460.0,0.0,208.0,48.0,160.0,0.0,44.0
971,CPK-145,Lead Time,3,planned_release,400.0,352.0,0.0,48.0,156.0,52.0,44.0,52.0
972,CPK-145,Safety Stock,0,Balance,-238.0,-697.0,-238.0,-447.0,-493.0,-655.0,-655.0,-697.0
973,CPK-145,Order Policy,FOQ,Balance (+SR),-238.0,-697.0,-238.0,-447.0,-493.0,-655.0,-655.0,-697.0
974,CPK-145,Rounding Value / MOQ,[4/ 6],Balance(+SR+PR),2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0
975,CPK-145,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-190.0,-649.0,-190.0,-399.0,-445.0,-607.0,-607.0,-649.0
976,AXL-150,Item Code,AXL-150,Gross Req,1518.0,1547.0,0.0,608.0,213.0,257.0,419.0,50.0
977,AXL-150,Description,7150 Al Crank Axle,Scheduled Rcpt,0.0,145.0,92.0,53.0,0.0,0.0,0.0,0.0
978,AXL-150,Current stock,345.0,planned_receipt,1173.0,1402.0,0.0,463.0,213.0,257.0,419.0,50.0
979,AXL-150,Lead Time,30,planned_release,2525.0,1464.0,50.0,241.0,151.0,120.0,705.0,197.0
980,AXL-150,Safety Stock,0,Balance,-1173.0,-2720.0,-1173.0,-1781.0,-1994.0,-2251.0,-2670.0,-2720.0
981,AXL-150,Order Policy,FOQ,Balance (+SR),-1173.0,-2575.0,-1081.0,-1636.0,-1849.0,-2106.0,-2525.0,-2575.0
982,AXL-150,Rounding Value / MOQ,[1/ 10],Balance(+SR+PR),0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0
983,AXL-150,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-1112.0,-2514.0,-1020.0,-1575.0,-1788.0,-2045.0,-2464.0,-2514.0
984,ABB-073,Item Code,ABB-073,Gross Req,1650.0,3291.0,91.0,640.0,641.0,1054.0,571.0,294.0
985,ABB-073,Description,Bottom Bracket Aluminium Threaded 73mm,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,ABB-073,Current stock,2.0,planned_receipt,1650.0,3294.0,90.0,642.0,642.0,1050.0,576.0,294.0
987,ABB-073,Lead Time,7,planned_release,2334.0,3402.0,48.0,642.0,1050.0,576.0,918.0,168.0
988,ABB-073,Safety Stock,0,Balance,-1648.0,-4939.0,-1739.0,-2379.0,-3020.0,-4074.0,-4645.0,-4939.0
989,ABB-073,Order Policy,FOQ,Balance (+SR),-1648.0,-4939.0,-1739.0,-2379.0,-3020.0,-4074.0,-4645.0,-4939.0
990,ABB-073,Rounding Value / MOQ,[6/ 24],Balance(+SR+PR),2.0,5.0,1.0,3.0,4.0,0.0,5.0,5.0
991,ABB-073,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-1564.0,-4855.0,-1655.0,-2295.0,-2936.0,-3990.0,-4561.0,-4855.0
992,DCL-140,Item Code,DCL-140,Gross Req,577.0,1415.0,0.0,358.0,200.0,465.0,244.0,148.0
993,DCL-140,Description,Decals - Frame - Trail,Scheduled Rcpt,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0
994,DCL-140,Current stock,54.0,planned_receipt,540.0,1380.0,0.0,360.0,180.0,460.0,240.0,140.0
995,DCL-140,Lead Time,14,planned_release,960.0,1380.0,120.0,460.0,240.0,240.0,180.0,140.0
996,DCL-140,Safety Stock,0,Balance,-523.0,-1938.0,-523.0,-881.0,-1081.0,-1546.0,-1790.0,-1938.0
997,DCL-140,Order Policy,FOQ,Balance (+SR),-523.0,-1918.0,-523.0,-861.0,-1061.0,-1526.0,-1770.0,-1918.0
998,DCL-140,Rounding Value / MOQ,[20/ 20],Balance(+SR+PR),17.0,2.0,17.0,39.0,19.0,14.0,10.0,2.0
999,DCL-140,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-483.0,-1878.0,-483.0,-821.0,-1021.0,-1486.0,-1730.0,-1878.0
1000,CPK-105,Item Code,CPK-105,Gross Req,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,CPK-105,Description,Cut Pieces Kit- 150g UD Carbon Fibre Cloth - Gravel Frame Medium,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,CPK-105,Current stock,6.0,planned_receipt,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,CPK-105,Lead Time,3,planned_release,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,CPK-105,Safety Stock,0,Balance,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0
1005,CPK-105,Order Policy,L4L,Balance (+SR),-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0
1006,CPK-105,Rounding Value / MOQ,[4/ 1],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,CPK-105,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0
1008,CPK-270,Item Code,CPK-270,Gross Req,429.0,352.0,0.0,37.0,58.0,213.0,0.0,44.0
1009,CPK-270,Description,Cut Pieces Kit- 245g UD Carbon Fibre Cloth - Enduro Frame,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,CPK-270,Current stock,75.0,planned_receipt,356.0,352.0,0.0,36.0,72.0,200.0,0.0,44.0
1011,CPK-270,Lead Time,3,planned_release,356.0,352.0,0.0,108.0,84.0,116.0,44.0,0.0
1012,CPK-270,Safety Stock,0,Balance,-354.0,-706.0,-354.0,-391.0,-449.0,-662.0,-662.0,-706.0
1013,CPK-270,Order Policy,FOQ,Balance (+SR),-354.0,-706.0,-354.0,-391.0,-449.0,-662.0,-662.0,-706.0
1014,CPK-270,Rounding Value / MOQ,[4/ 20],Balance(+SR+PR),2.0,2.0,2.0,1.0,15.0,2.0,2.0,2.0
1015,CPK-270,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-310.0,-662.0,-310.0,-347.0,-405.0,-618.0,-618.0,-662.0
1016,CPE-173,Item Code,CPE-173,Gross Req,188.0,267.0,0.0,0.0,54.0,213.0,0.0,0.0
1017,CPE-173,Description,Cut Pieces Kit- 150g UD Carbon Fibre Cloth - Enduro Frame Small,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,CPE-173,Current stock,9.0,planned_receipt,180.0,268.0,0.0,0.0,56.0,212.0,0.0,0.0
1019,CPE-173,Lead Time,3,planned_release,180.0,268.0,0.0,56.0,96.0,116.0,0.0,0.0
1020,CPE-173,Safety Stock,0,Balance,-179.0,-446.0,-179.0,-179.0,-233.0,-446.0,-446.0,-446.0
1021,CPE-173,Order Policy,L4L,Balance (+SR),-179.0,-446.0,-179.0,-179.0,-233.0,-446.0,-446.0,-446.0
1022,CPE-173,Rounding Value / MOQ,[4/ 1],Balance(+SR+PR),1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0
1023,CPE-173,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-103.0,-370.0,-103.0,-103.0,-157.0,-370.0,-370.0,-370.0
1024,CGS-001,Item Code,CGS-001,Gross Req,313.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0
1025,CGS-001,Description,Cable Grommets Gravel,Scheduled Rcpt,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
1026,CGS-001,Current stock,41.0,planned_receipt,300.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
1027,CGS-001,Lead Time,30,planned_release,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,CGS-001,Safety Stock,0,Balance,-272.0,-372.0,-322.0,-322.0,-372.0,-372.0,-372.0,-372.0
1029,CGS-001,Order Policy,FOQ,Balance (+SR),-272.0,-272.0,-322.0,-222.0,-272.0,-272.0,-272.0,-272.0
1030,CGS-001,Rounding Value / MOQ,[100/ 38],Balance(+SR+PR),28.0,128.0,78.0,178.0,128.0,128.0,128.0,128.0
1031,CGS-001,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),28.0,28.0,-22.0,78.0,28.0,28.0,28.0,28.0
1032,SPK-102,Item Code,SPK-102,Gross Req,698.0,1249.0,47.0,352.0,168.0,312.0,370.0,0.0
1033,SPK-102,Description,Sapim straight-pull Light spokes,Scheduled Rcpt,0.0,120.0,0.0,60.0,0.0,60.0,0.0,0.0
1034,SPK-102,Current stock,206.0,planned_receipt,510.0,1140.0,30.0,360.0,120.0,240.0,390.0,0.0
1035,SPK-102,Lead Time,30,planned_release,1650.0,1440.0,0.0,240.0,270.0,270.0,540.0,120.0
1036,SPK-102,Safety Stock,0,Balance,-492.0,-1741.0,-539.0,-891.0,-1059.0,-1371.0,-1741.0,-1741.0
1037,SPK-102,Order Policy,FOQ,Balance (+SR),-492.0,-1621.0,-539.0,-831.0,-999.0,-1251.0,-1621.0,-1621.0
1038,SPK-102,Rounding Value / MOQ,[30/ 30],Balance(+SR+PR),18.0,29.0,1.0,69.0,21.0,9.0,29.0,29.0
1039,SPK-102,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-402.0,-1531.0,-449.0,-741.0,-909.0,-1161.0,-1531.0,-1531.0
1040,CPK-147,Item Code,CPK-147,Gross Req,134.0,550.0,0.0,149.0,50.0,151.0,150.0,50.0
1041,CPK-147,Description,Cut Pieces Kit- 150g UD Carbon Fibre Cloth - Trail Frame Large,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,CPK-147,Current stock,13.0,planned_receipt,124.0,548.0,0.0,148.0,48.0,152.0,152.0,48.0
1043,CPK-147,Lead Time,3,planned_release,124.0,548.0,48.0,100.0,48.0,204.0,148.0,0.0
1044,CPK-147,Safety Stock,0,Balance,-121.0,-671.0,-121.0,-270.0,-320.0,-471.0,-621.0,-671.0
1045,CPK-147,Order Policy,FOQ,Balance (+SR),-121.0,-671.0,-121.0,-270.0,-320.0,-471.0,-621.0,-671.0
