,item_code,planned_qty,receipt_date,release_date,lead_time,order_type,urgency_status
424,ACR-034,55,2023-02-15,2023-02-01,14,Production Order,
425,ACR-034,10,2023-02-20,2023-02-06,14,Production Order,
426,ACR-034,50,2023-02-28,2023-02-14,14,Production Order,
427,ACR-034,135,2023-03-05,2023-02-19,14,Production Order,
428,ACR-034,55,2023-03-06,2023-02-20,14,Production Order,
429,ACR-034,65,2023-03-09,2023-02-23,14,Production Order,
430,ACR-034,50,2023-03-14,2023-02-28,14,Production Order,
431,ACR-034,50,2023-03-23,2023-03-09,14,Production Order,
432,ACR-034,55,2023-03-26,2023-03-12,14,Production Order,
433,ACR-034,50,2023-04-02,2023-03-19,14,Production Order,
434,ACR-034,50,2023-04-05,2023-03-22,14,Production Order,
435,ACR-034,55,2023-04-06,2023-03-23,14,Production Order,
436,ACR-034,50,2023-04-07,2023-03-24,14,Production Order,
437,ACR-034,50,2023-04-08,2023-03-25,14,Production Order,
438,ACR-034,120,2023-04-17,2023-04-03,14,Production Order,
439,ACR-034,120,2023-04-24,2023-04-10,14,Production Order,
440,HBM-750,92,2022-12-30,2022-12-27,3,Production Order,urgent
441,HBM-750,88,2022-12-31,2022-12-28,3,Production Order,urgent
442,HBM-750,40,2023-01-01,2022-12-29,3,Production Order,urgent
443,HBM-750,53,2023-01-02,2022-12-30,3,Production Order,urgent
444,HBM-750,50,2023-01-03,2022-12-31,3,Production Order,urgent
445,HBM-750,6,2023-01-04,2023-01-01,3,Production Order,urgent
446,HBM-750,48,2023-01-06,2023-01-03,3,Production Order,
447,HBM-750,107,2023-01-07,2023-01-04,3,Production Order,
448,HBM-750,6,2023-01-09,2023-01-06,3,Production Order,
449,HBM-750,52,2023-01-11,2023-01-08,3,Production Order,
450,HBM-750,100,2023-01-12,2023-01-09,3,Production Order,
451,HBM-750,50,2023-01-13,2023-01-10,3,Production Order,
452,HBM-750,50,2023-01-14,2023-01-11,3,Production Order,
453,HBM-750,50,2023-01-21,2023-01-18,3,Production Order,
454,HBM-750,50,2023-01-25,2023-01-22,3,Production Order,
455,HBM-750,103,2023-01-28,2023-01-25,3,Production Order,
456,HBM-750,50,2023-01-30,2023-01-27,3,Production Order,
457,HBM-750,50,2023-02-03,2023-01-31,3,Production Order,
458,HBM-750,50,2023-02-04,2023-02-01,3,Production Order,
459,HBM-750,50,2023-02-07,2023-02-04,3,Production Order,
460,HBM-750,50,2023-02-11,2023-02-08,3,Production Order,
461,HBM-750,6,2023-02-15,2023-02-12,3,Production Order,
462,HBM-750,42,2023-02-16,2023-02-13,3,Production Order,
463,HBM-750,50,2023-02-20,2023-02-17,3,Production Order,
464,HBM-750,50,2023-02-25,2023-02-22,3,Production Order,
465,HBM-750,60,2023-02-28,2023-02-25,3,Production Order,
466,HBM-750,50,2023-03-03,2023-02-28,3,Production Order,
467,HBM-750,50,2023-03-04,2023-03-01,3,Production Order,
468,HBM-750,136,2023-03-05,2023-03-02,3,Production Order,
469,HBM-750,55,2023-03-06,2023-03-03,3,Production Order,
470,HBM-750,60,2023-03-08,2023-03-05,3,Production Order,
471,HBM-750,63,2023-03-09,2023-03-06,3,Production Order,
472,HBM-750,32,2023-03-13,2023-03-10,3,Production Order,
473,HBM-750,50,2023-03-14,2023-03-11,3,Production Order,
474,HBM-750,50,2023-03-23,2023-03-20,3,Production Order,
475,HBM-750,54,2023-03-26,2023-03-23,3,Production Order,
476,HBM-750,50,2023-04-02,2023-03-30,3,Production Order,
477,HBM-750,54,2023-04-05,2023-04-02,3,Production Order,
478,HBM-750,55,2023-04-06,2023-04-03,3,Production Order,
479,HBM-750,50,2023-04-07,2023-04-04,3,Production Order,
480,HBM-750,50,2023-04-08,2023-04-05,3,Production Order,
481,HBM-750,50,2023-04-16,2023-04-13,3,Production Order,
482,HBM-750,120,2023-04-17,2023-04-14,3,Production Order,
483,HBM-750,52,2023-04-19,2023-04-16,3,Production Order,
484,HBM-750,116,2023-04-24,2023-04-21,3,Production Order,
485,BRK-135,40,2023-01-03,2022-12-24,10,Production Order,urgent
486,BRK-135,50,2023-01-07,2022-12-28,10,Production Order,urgent
487,BRK-135,50,2023-01-08,2022-12-29,10,Production Order,urgent
488,BRK-135,50,2023-01-17,2023-01-07,10,Production Order,
489,WLS-723,230,2023-01-03,2022-12-31,3,Production Order,urgent
490,WLS-723,49,2023-01-06,2023-01-03,3,Production Order,
491,WLS-723,50,2023-01-07,2023-01-04,3,Production Order,
492,WLS-723,50,2023-01-08,2023-01-05,3,Production Order,
493,WLS-723,4,2023-01-13,2023-01-10,3,Production Order,
494,WLS-723,48,2023-01-17,2023-01-14,3,Production Order,
495,WLS-723,4,2023-01-19,2023-01-16,3,Production Order,
496,WLS-723,44,2023-01-21,2023-01-18,3,Production Order,
497,WLS-723,49,2023-02-05,2023-02-02,3,Production Order,
498,WLS-723,90,2023-02-16,2023-02-13,3,Production Order,
499,WLS-723,43,2023-02-20,2023-02-17,3,Production Order,
500,WLS-723,44,2023-02-21,2023-02-18,3,Production Order,
501,WLS-723,57,2023-02-23,2023-02-20,3,Production Order,
502,WLS-723,32,2023-03-06,2023-03-03,3,Production Order,
503,WLS-723,49,2023-03-23,2023-03-20,3,Production Order,
504,WLS-723,65,2023-03-26,2023-03-23,3,Production Order,
505,WLS-723,61,2023-03-29,2023-03-26,3,Production Order,
506,WLS-723,51,2023-03-30,2023-03-27,3,Production Order,
507,WLS-723,64,2023-04-19,2023-04-16,3,Production Order,
508,WLS-723,46,2023-04-23,2023-04-20,3,Production Order,
509,WLS-723,47,2023-04-28,2023-04-25,3,Production Order,
510,GRK-000,264,2023-01-03,2022-12-27,7,Production Order,urgent
511,GRK-000,50,2023-01-07,2022-12-31,7,Production Order,urgent
512,GRK-000,50,2023-01-08,2023-01-01,7,Production Order,urgent
513,GRK-000,50,2023-01-17,2023-01-10,7,Production Order,
514,GRK-000,58,2023-01-24,2023-01-17,7,Production Order,
515,GRK-000,58,2023-02-13,2023-02-06,7,Production Order,
516,TRF-407,78,2022-12-31,2022-12-24,7,Production Order,urgent
517,TRF-407,50,2023-01-06,2022-12-30,7,Production Order,urgent
518,TRF-407,49,2023-01-11,2023-01-04,7,Production Order,
519,TRF-407,50,2023-01-12,2023-01-05,7,Production Order,
520,TRF-407,50,2023-01-13,2023-01-06,7,Production Order,
521,TRF-407,50,2023-01-21,2023-01-14,7,Production Order,
522,TRF-407,53,2023-01-26,2023-01-19,7,Production Order,
523,TRF-407,98,2023-01-28,2023-01-21,7,Production Order,
524,TRF-407,50,2023-01-30,2023-01-23,7,Production Order,
525,TRF-407,50,2023-02-03,2023-01-27,7,Production Order,
526,TRF-407,50,2023-02-04,2023-01-28,7,Production Order,
527,TRF-407,50,2023-02-07,2023-01-31,7,Production Order,
528,TRF-407,50,2023-02-11,2023-02-04,7,Production Order,
529,TRF-407,50,2023-02-14,2023-02-07,7,Production Order,
530,TRF-407,50,2023-02-20,2023-02-13,7,Production Order,
531,TRF-407,93,2023-02-21,2023-02-14,7,Production Order,
532,TRF-407,119,2023-02-28,2023-02-21,7,Production Order,
533,TRF-407,48,2023-03-05,2023-02-26,7,Production Order,
534,TRF-407,54,2023-03-26,2023-03-19,7,Production Order,
535,TRF-407,50,2023-04-02,2023-03-26,7,Production Order,
536,TRF-407,50,2023-04-07,2023-03-31,7,Production Order,
537,TRF-407,51,2023-04-08,2023-04-01,7,Production Order,
538,TRF-407,57,2023-04-17,2023-04-10,7,Production Order,
539,TRF-407,116,2023-04-24,2023-04-17,7,Production Order,
540,TRF-407,42,2023-04-25,2023-04-18,7,Production Order,
541,GRF-007,87,2023-01-03,2022-12-27,7,Production Order,urgent
542,GRF-007,50,2023-01-17,2023-01-10,7,Production Order,
543,HBG-440,88,2023-01-03,2022-12-27,7,Production Order,urgent
544,HBG-440,47,2023-01-07,2022-12-31,7,Production Order,urgent
545,SDL-147,20,2022-12-31,2022-12-01,30,Production Order,urgent
546,SDL-147,188,2023-01-01,2022-12-02,30,Production Order,urgent
547,SDL-147,476,2023-01-03,2022-12-04,30,Production Order,urgent
548,SDL-147,66,2023-01-07,2022-12-08,30,Production Order,urgent
549,SDL-147,100,2023-01-08,2022-12-09,30,Production Order,urgent
550,SDL-147,50,2023-01-09,2022-12-10,30,Production Order,urgent
551,SDL-147,50,2023-01-10,2022-12-11,30,Production Order,urgent
552,SDL-147,59,2023-01-16,2022-12-17,30,Production Order,urgent
553,SDL-147,100,2023-01-17,2022-12-18,30,Production Order,urgent
554,SDL-147,50,2023-01-22,2022-12-23,30,Production Order,urgent
555,SDL-147,54,2023-01-24,2022-12-25,30,Production Order,urgent
556,SDL-147,50,2023-01-26,2022-12-27,30,Production Order,urgent
557,SDL-147,58,2023-01-27,2022-12-28,30,Production Order,urgent
558,SDL-147,60,2023-01-31,2023-01-01,30,Production Order,urgent
559,SDL-147,53,2023-02-01,2023-01-02,30,Production Order,
560,SDL-147,55,2023-02-06,2023-01-07,30,Production Order,
561,SDL-147,50,2023-02-08,2023-01-09,30,Production Order,
562,SDL-147,57,2023-02-14,2023-01-15,30,Production Order,
563,SDL-147,50,2023-02-18,2023-01-19,30,Production Order,
564,SDL-147,100,2023-02-25,2023-01-26,30,Production Order,
565,SDL-147,100,2023-02-26,2023-01-27,30,Production Order,
566,SDL-147,116,2023-02-27,2023-01-28,30,Production Order,
567,SDL-147,50,2023-02-28,2023-01-29,30,Production Order,
568,SDL-147,134,2023-03-05,2023-02-03,30,Production Order,
569,SDL-147,50,2023-03-06,2023-02-04,30,Production Order,
570,SDL-147,50,2023-03-07,2023-02-05,30,Production Order,
571,SDL-147,50,2023-03-10,2023-02-08,30,Production Order,
572,SDL-147,163,2023-03-12,2023-02-10,30,Production Order,
573,SDL-147,100,2023-03-13,2023-02-11,30,Production Order,
574,SDL-147,50,2023-03-15,2023-02-13,30,Production Order,
575,SDL-147,50,2023-03-16,2023-02-14,30,Production Order,
576,SDL-147,50,2023-03-20,2023-02-18,30,Production Order,
577,SDL-147,51,2023-03-22,2023-02-20,30,Production Order,
578,SDL-147,50,2023-03-23,2023-02-21,30,Production Order,
579,SDL-147,50,2023-03-25,2023-02-23,30,Production Order,
580,SDL-147,50,2023-03-30,2023-02-28,30,Production Order,
581,SDL-147,100,2023-03-31,2023-03-01,30,Production Order,
582,SDL-147,50,2023-04-07,2023-03-08,30,Production Order,
583,SDL-147,50,2023-04-08,2023-03-09,30,Production Order,
584,SDL-147,162,2023-04-09,2023-03-10,30,Production Order,
585,SDL-147,64,2023-04-10,2023-03-11,30,Production Order,
586,SDL-147,50,2023-04-11,2023-03-12,30,Production Order,
587,SDL-147,103,2023-04-13,2023-03-14,30,Production Order,
588,SDL-147,130,2023-04-14,2023-03-15,30,Production Order,
589,SDL-147,100,2023-04-15,2023-03-16,30,Production Order,
590,SDL-147,50,2023-04-16,2023-03-17,30,Production Order,
591,SDL-147,50,2023-04-18,2023-03-19,30,Production Order,
592,SDL-147,51,2023-04-21,2023-03-22,30,Production Order,
593,SDL-147,50,2023-04-22,2023-03-23,30,Production Order,
594,SDL-147,50,2023-04-23,2023-03-24,30,Production Order,
595,SDL-147,57,2023-04-24,2023-03-25,30,Production Order,
596,SDL-147,59,2023-04-26,2023-03-27,30,Production Order,
597,BRK-402,60,2022-12-29,2022-11-29,30,Production Order,urgent
598,BRK-402,50,2022-12-30,2022-11-30,30,Production Order,urgent
599,BRK-402,125,2023-01-02,2022-12-03,30,Production Order,urgent
600,BRK-402,50,2023-01-03,2022-12-04,30,Production Order,urgent
601,BRK-402,50,2023-01-09,2022-12-10,30,Production Order,urgent
602,BRK-402,50,2023-01-12,2022-12-13,30,Production Order,urgent
603,BRK-402,45,2023-01-31,2023-01-01,30,Production Order,urgent
604,BRK-402,40,2023-02-09,2023-01-10,30,Production Order,
605,BRK-402,40,2023-02-16,2023-01-17,30,Production Order,
606,BRK-402,50,2023-02-23,2023-01-24,30,Production Order,
607,BRK-402,50,2023-03-01,2023-01-30,30,Production Order,
608,BRK-402,50,2023-03-03,2023-02-01,30,Production Order,
609,BRK-402,50,2023-03-04,2023-02-02,30,Production Order,
610,BRK-402,50,2023-03-21,2023-02-19,30,Production Order,
611,BRK-402,100,2023-03-25,2023-02-23,30,Production Order,
612,BRK-402,50,2023-03-29,2023-02-27,30,Production Order,
613,BRK-402,50,2023-04-16,2023-03-17,30,Production Order,
614,BRK-402,55,2023-04-19,2023-03-20,30,Production Order,
615,BRK-402,100,2023-04-22,2023-03-23,30,Production Order,
616,BRK-402,50,2023-04-25,2023-03-26,30,Production Order,
617,ENF-707,35,2022-12-29,2022-12-26,3,Production Order,urgent
618,ENF-707,48,2022-12-30,2022-12-27,3,Production Order,urgent
619,ENF-707,29,2023-03-25,2023-03-22,3,Production Order,
620,ENF-707,43,2023-03-27,2023-03-24,3,Production Order,
621,ENF-707,53,2023-04-04,2023-04-01,3,Production Order,
622,SHX-708,60,2022-12-30,2022-12-23,7,Production Order,urgent
623,SHX-708,85,2022-12-31,2022-12-24,7,Production Order,urgent
624,SHX-708,80,2023-01-01,2022-12-25,7,Production Order,urgent
625,SHX-708,60,2023-01-02,2022-12-26,7,Production Order,urgent
626,SHX-708,50,2023-01-06,2022-12-30,7,Production Order,urgent
627,SHX-708,105,2023-01-07,2022-12-31,7,Production Order,urgent
628,SHX-708,35,2023-01-11,2023-01-04,7,Production Order,
629,SHX-708,50,2023-01-12,2023-01-05,7,Production Order,
630,SHX-708,50,2023-01-13,2023-01-06,7,Production Order,
631,SHX-708,50,2023-01-14,2023-01-07,7,Production Order,
632,SHX-708,50,2023-01-21,2023-01-14,7,Production Order,
633,SHX-708,50,2023-01-25,2023-01-18,7,Production Order,
634,SHX-708,105,2023-01-28,2023-01-21,7,Production Order,
635,SHX-708,50,2023-01-30,2023-01-23,7,Production Order,
636,SHX-708,50,2023-02-03,2023-01-27,7,Production Order,
637,SHX-708,50,2023-02-04,2023-01-28,7,Production Order,
638,SHX-708,50,2023-02-07,2023-01-31,7,Production Order,
639,SHX-708,50,2023-02-11,2023-02-04,7,Production Order,
640,SHX-708,50,2023-02-14,2023-02-07,7,Production Order,
641,SHX-708,50,2023-02-15,2023-02-08,7,Production Order,
642,SHX-708,50,2023-02-20,2023-02-13,7,Production Order,
643,SHX-708,50,2023-02-25,2023-02-18,7,Production Order,
644,SHX-708,60,2023-02-28,2023-02-21,7,Production Order,
645,SHX-708,140,2023-03-05,2023-02-26,7,Production Order,
646,SHX-708,55,2023-03-06,2023-02-27,7,Production Order,
647,SHX-708,60,2023-03-09,2023-03-02,7,Production Order,
648,SHX-708,50,2023-03-14,2023-03-07,7,Production Order,
649,SHX-708,50,2023-03-23,2023-03-16,7,Production Order,
650,SHX-708,55,2023-03-26,2023-03-19,7,Production Order,
651,SHX-708,50,2023-04-02,2023-03-26,7,Production Order,
652,SHX-708,55,2023-04-05,2023-03-29,7,Production Order,
653,SHX-708,55,2023-04-06,2023-03-30,7,Production Order,
654,SHX-708,50,2023-04-07,2023-03-31,7,Production Order,
655,SHX-708,50,2023-04-08,2023-04-01,7,Production Order,
656,SHX-708,120,2023-04-17,2023-04-10,7,Production Order,
657,SHX-708,115,2023-04-24,2023-04-17,7,Production Order,
658,TYR-229,155,2022-12-31,2022-12-17,14,Production Order,urgent
659,TYR-229,390,2023-01-01,2022-12-18,14,Production Order,urgent
660,TYR-229,395,2023-01-03,2022-12-20,14,Production Order,urgent
661,TYR-229,85,2023-01-07,2022-12-24,14,Production Order,urgent
662,TYR-229,100,2023-01-08,2022-12-25,14,Production Order,urgent
663,TYR-229,100,2023-01-09,2022-12-26,14,Production Order,urgent
664,TYR-229,100,2023-01-10,2022-12-27,14,Production Order,urgent
665,TYR-229,115,2023-01-16,2023-01-02,14,Production Order,
666,TYR-229,100,2023-01-17,2023-01-03,14,Production Order,
667,TYR-229,100,2023-01-22,2023-01-08,14,Production Order,
668,TYR-229,110,2023-01-24,2023-01-10,14,Production Order,
669,TYR-229,100,2023-01-26,2023-01-12,14,Production Order,
670,TYR-229,115,2023-01-27,2023-01-13,14,Production Order,
671,TYR-229,120,2023-01-31,2023-01-17,14,Production Order,
672,TYR-229,105,2023-02-01,2023-01-18,14,Production Order,
673,TYR-229,110,2023-02-06,2023-01-23,14,Production Order,
674,TYR-229,100,2023-02-08,2023-01-25,14,Production Order,
675,TYR-229,115,2023-02-14,2023-01-31,14,Production Order,
676,TYR-229,100,2023-02-18,2023-02-04,14,Production Order,
677,TYR-229,200,2023-02-25,2023-02-11,14,Production Order,
678,TYR-229,200,2023-02-26,2023-02-12,14,Production Order,
679,TYR-229,235,2023-02-27,2023-02-13,14,Production Order,
680,TYR-229,100,2023-02-28,2023-02-14,14,Production Order,
681,TYR-229,265,2023-03-05,2023-02-19,14,Production Order,
682,TYR-229,100,2023-03-06,2023-02-20,14,Production Order,
683,TYR-229,100,2023-03-07,2023-02-21,14,Production Order,
684,TYR-229,100,2023-03-10,2023-02-24,14,Production Order,
685,TYR-229,325,2023-03-12,2023-02-26,14,Production Order,
686,TYR-229,200,2023-03-13,2023-02-27,14,Production Order,
687,TYR-229,100,2023-03-15,2023-03-01,14,Production Order,
688,TYR-229,100,2023-03-16,2023-03-02,14,Production Order,
689,TYR-229,100,2023-03-20,2023-03-06,14,Production Order,
690,TYR-229,105,2023-03-22,2023-03-08,14,Production Order,
691,TYR-229,100,2023-03-23,2023-03-09,14,Production Order,
692,TYR-229,100,2023-03-25,2023-03-11,14,Production Order,
693,TYR-229,100,2023-03-30,2023-03-16,14,Production Order,
694,TYR-229,200,2023-03-31,2023-03-17,14,Production Order,
695,TYR-229,100,2023-04-07,2023-03-24,14,Production Order,
696,TYR-229,100,2023-04-08,2023-03-25,14,Production Order,
697,TYR-229,325,2023-04-09,2023-03-26,14,Production Order,
698,TYR-229,125,2023-04-10,2023-03-27,14,Production Order,
699,TYR-229,100,2023-04-11,2023-03-28,14,Production Order,
700,TYR-229,205,2023-04-13,2023-03-30,14,Production Order,
701,TYR-229,260,2023-04-14,2023-03-31,14,Production Order,
702,TYR-229,200,2023-04-15,2023-04-01,14,Production Order,
703,TYR-229,100,2023-04-16,2023-04-02,14,Production Order,
704,TYR-229,100,2023-04-18,2023-04-04,14,Production Order,
705,TYR-229,105,2023-04-21,2023-04-07,14,Production Order,
706,TYR-229,100,2023-04-22,2023-04-08,14,Production Order,
707,TYR-229,100,2023-04-23,2023-04-09,14,Production Order,
708,TYR-229,115,2023-04-24,2023-04-10,14,Production Order,
709,TYR-229,115,2023-04-26,2023-04-12,14,Production Order,
710,CHN-513,20,2022-12-31,2022-12-01,30,Production Order,urgent
711,CHN-513,188,2023-01-01,2022-12-02,30,Production Order,urgent
712,CHN-513,476,2023-01-03,2022-12-04,30,Production Order,urgent
713,CHN-513,103,2023-01-07,2022-12-08,30,Production Order,urgent
714,CHN-513,100,2023-01-08,2022-12-09,30,Production Order,urgent
715,CHN-513,50,2023-01-09,2022-12-10,30,Production Order,urgent
716,CHN-513,50,2023-01-10,2022-12-11,30,Production Order,urgent
717,CHN-513,59,2023-01-16,2022-12-17,30,Production Order,urgent
718,CHN-513,100,2023-01-17,2022-12-18,30,Production Order,urgent
719,CHN-513,50,2023-01-22,2022-12-23,30,Production Order,urgent
720,CHN-513,54,2023-01-24,2022-12-25,30,Production Order,urgent
721,CHN-513,50,2023-01-26,2022-12-27,30,Production Order,urgent
722,CHN-513,58,2023-01-27,2022-12-28,30,Production Order,urgent
723,CHN-513,60,2023-01-31,2023-01-01,30,Production Order,urgent
724,CHN-513,53,2023-02-01,2023-01-02,30,Production Order,
725,CHN-513,55,2023-02-06,2023-01-07,30,Production Order,
726,CHN-513,50,2023-02-08,2023-01-09,30,Production Order,
727,CHN-513,57,2023-02-14,2023-01-15,30,Production Order,
728,CHN-513,50,2023-02-18,2023-01-19,30,Production Order,
729,CHN-513,100,2023-02-25,2023-01-26,30,Production Order,
730,CHN-513,100,2023-02-26,2023-01-27,30,Production Order,
731,CHN-513,116,2023-02-27,2023-01-28,30,Production Order,
732,CHN-513,50,2023-02-28,2023-01-29,30,Production Order,
733,CHN-513,134,2023-03-05,2023-02-03,30,Production Order,
734,CHN-513,50,2023-03-06,2023-02-04,30,Production Order,
735,CHN-513,50,2023-03-07,2023-02-05,30,Production Order,
736,CHN-513,50,2023-03-10,2023-02-08,30,Production Order,
737,CHN-513,163,2023-03-12,2023-02-10,30,Production Order,
738,CHN-513,100,2023-03-13,2023-02-11,30,Production Order,
739,CHN-513,50,2023-03-15,2023-02-13,30,Production Order,
740,CHN-513,50,2023-03-16,2023-02-14,30,Production Order,
741,CHN-513,50,2023-03-20,2023-02-18,30,Production Order,
742,CHN-513,51,2023-03-22,2023-02-20,30,Production Order,
743,CHN-513,50,2023-03-23,2023-02-21,30,Production Order,
744,CHN-513,50,2023-03-25,2023-02-23,30,Production Order,
745,CHN-513,50,2023-03-30,2023-02-28,30,Production Order,
746,CHN-513,100,2023-03-31,2023-03-01,30,Production Order,
747,CHN-513,50,2023-04-07,2023-03-08,30,Production Order,
748,CHN-513,50,2023-04-08,2023-03-09,30,Production Order,
749,CHN-513,162,2023-04-09,2023-03-10,30,Production Order,
750,CHN-513,64,2023-04-10,2023-03-11,30,Production Order,
751,CHN-513,50,2023-04-11,2023-03-12,30,Production Order,
752,CHN-513,103,2023-04-13,2023-03-14,30,Production Order,
753,CHN-513,130,2023-04-14,2023-03-15,30,Production Order,
754,CHN-513,100,2023-04-15,2023-03-16,30,Production Order,
755,CHN-513,50,2023-04-16,2023-03-17,30,Production Order,
756,CHN-513,50,2023-04-18,2023-03-19,30,Production Order,
757,CHN-513,51,2023-04-21,2023-03-22,30,Production Order,
758,CHN-513,50,2023-04-22,2023-03-23,30,Production Order,
759,CHN-513,50,2023-04-23,2023-03-24,30,Production Order,
760,CHN-513,57,2023-04-24,2023-03-25,30,Production Order,
761,CHN-513,59,2023-04-26,2023-03-27,30,Production Order,
762,SHX-410,80,2022-12-31,2022-12-17,14,Production Order,urgent
763,SHX-410,195,2023-01-01,2022-12-18,14,Production Order,urgent
764,SHX-410,195,2023-01-03,2022-12-20,14,Production Order,urgent
